geneName,module,mgi_symbol,gene_biotype,module.char,mod.color
ENSMUSG00000030744,2,Rps3,protein_coding,02,blue
ENSMUSG00000030745,9,Il21r,protein_coding,09,magenta
ENSMUSG00000030748,1,Il4ra,protein_coding,01,turquoise
ENSMUSG00000030751,5,Psma1,protein_coding,05,green
ENSMUSG00000030761,17,Myo7a,protein_coding,17,grey60
ENSMUSG00000030763,2,Lcmt1,protein_coding,02,blue
ENSMUSG00000030766,4,Arhgap17,protein_coding,04,yellow
ENSMUSG00000030770,3,Parva,protein_coding,03,brown
ENSMUSG00000030774,18,Pak1,protein_coding,18,lightgreen
ENSMUSG00000030775,3,Trat1,protein_coding,03,brown
ENSMUSG00000030785,5,Cox6a2,protein_coding,05,green
ENSMUSG00000030786,8,Itgam,protein_coding,08,pink
ENSMUSG00000030788,23,Rnf141,protein_coding,23,darkturquoise
ENSMUSG00000030792,3,Dkkl1,protein_coding,03,brown
ENSMUSG00000030793,2,Pycard,protein_coding,02,blue
ENSMUSG00000030798,3,Cd37,protein_coding,03,brown
ENSMUSG00000030802,2,Bckdk,protein_coding,02,blue
ENSMUSG00000030830,1,Itgal,protein_coding,01,turquoise
ENSMUSG00000030842,2,Lamtor1,protein_coding,02,blue
ENSMUSG00000030844,8,Rgs10,protein_coding,08,pink
ENSMUSG00000030846,4,Tial1,protein_coding,04,yellow
ENSMUSG00000030849,3,Fgfr2,protein_coding,03,brown
ENSMUSG00000030861,4,Acadsb,protein_coding,04,yellow
ENSMUSG00000030869,22,Ndufab1,protein_coding,22,darkgreen
ENSMUSG00000030872,18,Gga2,protein_coding,18,lightgreen
ENSMUSG00000030880,2,Polr3e,protein_coding,02,blue
ENSMUSG00000030884,5,Uqcrc2,protein_coding,05,green
ENSMUSG00000030894,19,Tpp1,protein_coding,19,lightyellow
ENSMUSG00000030895,22,Hpx,protein_coding,22,darkgreen
ENSMUSG00000030924,13,Rexo5,protein_coding,13,salmon
ENSMUSG00000030934,19,Oat,protein_coding,19,lightyellow
ENSMUSG00000030956,23,Fam53b,protein_coding,23,darkturquoise
ENSMUSG00000030960,3,Eef1akmt2,protein_coding,03,brown
ENSMUSG00000030966,1,Trim21,protein_coding,01,turquoise
ENSMUSG00000030983,4,Bccip,protein_coding,04,yellow
ENSMUSG00000031007,4,Atp6ap2,protein_coding,04,yellow
ENSMUSG00000031015,9,Swap70,protein_coding,09,magenta
ENSMUSG00000031021,2,Tmem9b,protein_coding,02,blue
ENSMUSG00000031028,0,Tub,protein_coding,00,grey
ENSMUSG00000031029,2,Eif3f,protein_coding,02,blue
ENSMUSG00000031072,10,LTO1,protein_coding,10,purple
ENSMUSG00000031077,4,Fadd,protein_coding,04,yellow
ENSMUSG00000031098,10,Syt8,protein_coding,10,purple
ENSMUSG00000031103,1,Elf4,protein_coding,01,turquoise
ENSMUSG00000031107,24,Rbmx2,protein_coding,24,darkgrey
ENSMUSG00000031132,3,Cd40lg,protein_coding,03,brown
ENSMUSG00000031138,10,F9,protein_coding,10,purple
ENSMUSG00000031146,2,Plp2,protein_coding,02,blue
ENSMUSG00000031154,1,Otud5,protein_coding,01,turquoise
ENSMUSG00000031155,3,Pim2,protein_coding,03,brown
ENSMUSG00000031157,2,Pqbp1,protein_coding,02,blue
ENSMUSG00000031165,8,Was,protein_coding,08,pink
ENSMUSG00000031168,2,Ebp,protein_coding,02,blue
ENSMUSG00000031169,4,Porcn,protein_coding,04,yellow
ENSMUSG00000031198,2,Fundc2,protein_coding,02,blue
ENSMUSG00000031202,20,Rab39b,protein_coding,20,royalblue
ENSMUSG00000031214,8,Ophn1,protein_coding,08,pink
ENSMUSG00000031216,15,Stard8,protein_coding,15,midnightblue
ENSMUSG00000031220,20,Awat2,protein_coding,20,royalblue
ENSMUSG00000031221,5,Igbp1,protein_coding,05,green
ENSMUSG00000031227,23,Magee1,protein_coding,23,darkturquoise
ENSMUSG00000031232,4,Magt1,protein_coding,04,yellow
ENSMUSG00000031242,5,2610002M06Rik,protein_coding,05,green
ENSMUSG00000031258,13,Xkrx,protein_coding,13,salmon
ENSMUSG00000031266,18,Gla,protein_coding,18,lightgreen
ENSMUSG00000031295,15,Phka2,protein_coding,15,midnightblue
ENSMUSG00000031304,20,Il2rg,protein_coding,20,royalblue
ENSMUSG00000031311,4,Nono,protein_coding,04,yellow
ENSMUSG00000031320,2,Rps4x,protein_coding,02,blue
ENSMUSG00000031328,1,Flna,protein_coding,01,turquoise
ENSMUSG00000031349,2,Nsdhl,protein_coding,02,blue
ENSMUSG00000031352,4,Hccs,protein_coding,04,yellow
ENSMUSG00000031358,4,Msl3,protein_coding,04,yellow
ENSMUSG00000031360,18,Ctps2,protein_coding,18,lightgreen
ENSMUSG00000031362,12,Xlr4c,protein_coding,12,tan
ENSMUSG00000031365,17,Zfp275,protein_coding,17,grey60
ENSMUSG00000031377,23,Bmx,protein_coding,23,darkturquoise
ENSMUSG00000031382,14,Asb11,protein_coding,14,cyan
ENSMUSG00000031386,1,Hcfc1,protein_coding,01,turquoise
ENSMUSG00000031387,2,Renbp,protein_coding,02,blue
ENSMUSG00000031389,3,Arhgap4,protein_coding,03,brown
ENSMUSG00000031399,14,Fam3a,protein_coding,14,cyan
ENSMUSG00000031402,5,Mpp1,protein_coding,05,green
ENSMUSG00000031428,3,Zcchc18,protein_coding,03,brown
ENSMUSG00000031432,12,Prps1,protein_coding,12,tan
ENSMUSG00000031438,15,Rnf128,protein_coding,15,midnightblue
ENSMUSG00000031441,1,Atp11a,protein_coding,01,turquoise
ENSMUSG00000031442,16,Mcf2l,protein_coding,16,lightcyan
ENSMUSG00000031443,6,F7,protein_coding,06,red
ENSMUSG00000031447,14,Lamp1,protein_coding,14,cyan
ENSMUSG00000031452,15,1700029H14Rik,protein_coding,15,midnightblue
ENSMUSG00000031453,1,Rasa3,protein_coding,01,turquoise
ENSMUSG00000031467,8,Agpat5,protein_coding,08,pink
ENSMUSG00000031480,3,Thsd1,protein_coding,03,brown
ENSMUSG00000031488,11,Rab11fip1,protein_coding,11,greenyellow
ENSMUSG00000031497,8,Tnfsf13b,protein_coding,08,pink
ENSMUSG00000031502,11,Col4a1,protein_coding,11,greenyellow
ENSMUSG00000031503,11,Col4a2,protein_coding,11,greenyellow
ENSMUSG00000031506,17,Ptpn7,protein_coding,17,grey60
ENSMUSG00000031516,2,Dctn6,protein_coding,02,blue
ENSMUSG00000031520,15,Vegfc,protein_coding,15,midnightblue
ENSMUSG00000031521,2,Aga,protein_coding,02,blue
ENSMUSG00000031523,7,Dlc1,protein_coding,07,black
ENSMUSG00000031529,1,Tnks,protein_coding,01,turquoise
ENSMUSG00000031530,7,Dusp4,protein_coding,07,black
ENSMUSG00000031534,10,Smim19,protein_coding,10,purple
ENSMUSG00000031537,7,Ikbkb,protein_coding,07,black
ENSMUSG00000031539,7,Ap3m2,protein_coding,07,black
ENSMUSG00000031543,13,Ank1,protein_coding,13,salmon
ENSMUSG00000031565,3,Fgfr1,protein_coding,03,brown
ENSMUSG00000031568,5,Rwdd4a,protein_coding,05,green
ENSMUSG00000031570,2,Plpp5,protein_coding,02,blue
ENSMUSG00000031578,14,Mak16,protein_coding,14,cyan
ENSMUSG00000031583,23,Wrn,protein_coding,23,darkturquoise
ENSMUSG00000031584,23,Gsr,protein_coding,23,darkturquoise
ENSMUSG00000031591,4,Asah1,protein_coding,04,yellow
ENSMUSG00000031596,23,Slc7a2,protein_coding,23,darkturquoise
ENSMUSG00000031600,1,Vps37a,protein_coding,01,turquoise
ENSMUSG00000031604,19,Msmo1,protein_coding,19,lightyellow
ENSMUSG00000031617,19,Tmem184c,protein_coding,19,lightyellow
ENSMUSG00000031622,5,Sin3b,protein_coding,05,green
ENSMUSG00000031626,13,Sorbs2,protein_coding,13,salmon
ENSMUSG00000031634,2,Ufsp2,protein_coding,02,blue
ENSMUSG00000031639,8,Tlr3,protein_coding,08,pink
ENSMUSG00000031641,22,Cbr4,protein_coding,22,darkgreen
ENSMUSG00000031661,13,Nkd1,protein_coding,13,salmon
ENSMUSG00000031668,1,Eif2ak3,protein_coding,01,turquoise
ENSMUSG00000031672,18,Got2,protein_coding,18,lightgreen
ENSMUSG00000031673,9,Cdh11,protein_coding,09,magenta
ENSMUSG00000031691,1,Tnpo2,protein_coding,01,turquoise
ENSMUSG00000031706,3,Rfx1,protein_coding,03,brown
ENSMUSG00000031709,17,Tbc1d9,protein_coding,17,grey60
ENSMUSG00000031712,2,Il15,protein_coding,02,blue
ENSMUSG00000031722,21,Hp,protein_coding,21,darkred
ENSMUSG00000031728,20,Zfp821,protein_coding,20,royalblue
ENSMUSG00000031730,6,Dhodh,protein_coding,06,red
ENSMUSG00000031734,13,Irx3,protein_coding,13,salmon
ENSMUSG00000031740,11,Mmp2,protein_coding,11,greenyellow
ENSMUSG00000031749,21,St3gal2,protein_coding,21,darkred
ENSMUSG00000031751,1,Amfr,protein_coding,01,turquoise
ENSMUSG00000031754,12,Nudt21,protein_coding,12,tan
ENSMUSG00000031755,21,Bbs2,protein_coding,21,darkred
ENSMUSG00000031758,1,Cdyl2,protein_coding,01,turquoise
ENSMUSG00000031762,11,Mt2,protein_coding,11,greenyellow
ENSMUSG00000031765,6,Mt1,protein_coding,06,red
ENSMUSG00000031770,0,Herpud1,protein_coding,00,grey
ENSMUSG00000031774,2,Fam192a,protein_coding,02,blue
ENSMUSG00000031776,3,Arl2bp,protein_coding,03,brown
ENSMUSG00000031778,12,Cx3cl1,protein_coding,12,tan
ENSMUSG00000031780,4,Ccl17,protein_coding,04,yellow
ENSMUSG00000031785,12,Adgrg1,protein_coding,12,tan
ENSMUSG00000031799,9,Tpm4,protein_coding,09,magenta
ENSMUSG00000031805,1,Jak3,protein_coding,01,turquoise
ENSMUSG00000031808,18,Slc27a1,protein_coding,18,lightgreen
ENSMUSG00000031812,6,Map1lc3b,protein_coding,06,red
ENSMUSG00000031813,2,Mvb12a,protein_coding,02,blue
ENSMUSG00000031821,2,Gins2,protein_coding,02,blue
ENSMUSG00000031822,17,Gse1,protein_coding,17,grey60
ENSMUSG00000031823,17,Zdhhc7,protein_coding,17,grey60
ENSMUSG00000031825,7,Crispld2,protein_coding,07,black
ENSMUSG00000031827,15,Cotl1,protein_coding,15,midnightblue
ENSMUSG00000031833,21,Mast3,protein_coding,21,darkred
ENSMUSG00000031835,1,Mbtps1,protein_coding,01,turquoise
ENSMUSG00000031839,2,Hsbp1,protein_coding,02,blue
ENSMUSG00000031842,9,Pde4c,protein_coding,09,magenta
ENSMUSG00000031848,2,Lsm4,protein_coding,02,blue
ENSMUSG00000031851,2,Ntpcr,protein_coding,02,blue
ENSMUSG00000031858,1,Mau2,protein_coding,01,turquoise
ENSMUSG00000031862,7,Atp13a1,protein_coding,07,black
ENSMUSG00000031871,7,Cdh5,protein_coding,07,black
ENSMUSG00000031875,14,Cmtm3,protein_coding,14,cyan
ENSMUSG00000031889,1,D230025D16Rik,protein_coding,01,turquoise
ENSMUSG00000031897,2,Psmb10,protein_coding,02,blue
ENSMUSG00000031902,1,Nfatc3,protein_coding,01,turquoise
ENSMUSG00000031907,4,Zfp90,protein_coding,04,yellow
ENSMUSG00000031933,3,Izumo1r,protein_coding,03,brown
ENSMUSG00000031954,4,Cfdp1,protein_coding,04,yellow
ENSMUSG00000031955,7,Bcar1,protein_coding,07,black
ENSMUSG00000031960,18,Aars,protein_coding,18,lightgreen
ENSMUSG00000031970,22,Dbndd1,protein_coding,22,darkgreen
ENSMUSG00000031985,18,Gnpat,protein_coding,18,lightgreen
ENSMUSG00000031988,15,Vps26b,protein_coding,15,midnightblue
ENSMUSG00000031995,11,St14,protein_coding,11,greenyellow
ENSMUSG00000032002,5,Dcun1d5,protein_coding,05,green
ENSMUSG00000032009,13,Sesn3,protein_coding,13,salmon
ENSMUSG00000032010,4,Usp2,protein_coding,04,yellow
ENSMUSG00000032011,3,Thy1,protein_coding,03,brown
ENSMUSG00000032013,6,Trim29,protein_coding,06,red
ENSMUSG00000032014,6,Oaf,protein_coding,06,red
ENSMUSG00000032020,19,Ubash3b,protein_coding,19,lightyellow
ENSMUSG00000032021,1,Crtam,protein_coding,01,turquoise
ENSMUSG00000032024,7,Clmp,protein_coding,07,black
ENSMUSG00000032026,6,Rexo2,protein_coding,06,red
ENSMUSG00000032035,3,Ets1,protein_coding,03,brown
ENSMUSG00000032044,10,Rpusd4,protein_coding,10,purple
ENSMUSG00000032051,5,Fdx1,protein_coding,05,green
ENSMUSG00000032053,3,Pou2af1,protein_coding,03,brown
ENSMUSG00000032060,16,Cryab,protein_coding,16,lightcyan
ENSMUSG00000032067,5,Pts,protein_coding,05,green
ENSMUSG00000032068,6,Plet1,protein_coding,06,red
ENSMUSG00000032076,8,Cadm1,protein_coding,08,pink
ENSMUSG00000032089,16,Il10ra,protein_coding,16,lightcyan
ENSMUSG00000032092,15,Mpzl2,protein_coding,15,midnightblue
ENSMUSG00000032093,3,Cd3e,protein_coding,03,brown
ENSMUSG00000032094,3,Cd3d,protein_coding,03,brown
ENSMUSG00000032101,18,Ddx25,protein_coding,18,lightgreen
ENSMUSG00000032120,6,C2cd2l,protein_coding,06,red
ENSMUSG00000032121,2,Tmem218,protein_coding,02,blue
ENSMUSG00000032122,18,Slc37a2,protein_coding,18,lightgreen
ENSMUSG00000032123,19,Dpagt1,protein_coding,19,lightyellow
ENSMUSG00000032174,7,Icam5,protein_coding,07,black
ENSMUSG00000032175,1,Tyk2,protein_coding,01,turquoise
ENSMUSG00000032180,9,Tmed1,protein_coding,09,magenta
ENSMUSG00000032184,7,Lysmd2,protein_coding,07,black
ENSMUSG00000032186,24,Tmod2,protein_coding,24,darkgrey
ENSMUSG00000032212,3,Sltm,protein_coding,03,brown
ENSMUSG00000032221,21,Mns1,protein_coding,21,darkred
ENSMUSG00000032231,6,Anxa2,protein_coding,06,red
ENSMUSG00000032235,16,Ice2,protein_coding,16,lightcyan
ENSMUSG00000032238,13,Rora,protein_coding,13,salmon
ENSMUSG00000032239,2,Rp9,protein_coding,02,blue
ENSMUSG00000032243,15,Itga11,protein_coding,15,midnightblue
ENSMUSG00000032249,9,Anp32a,protein_coding,09,magenta
ENSMUSG00000032251,10,Irak1bp1,protein_coding,10,purple
ENSMUSG00000032261,23,Sh3bgrl2,protein_coding,23,darkturquoise
ENSMUSG00000032265,8,Tent5a,protein_coding,08,pink
ENSMUSG00000032279,12,Idh3a,protein_coding,12,tan
ENSMUSG00000032280,1,Tle3,protein_coding,01,turquoise
ENSMUSG00000032281,3,Acsbg1,protein_coding,03,brown
ENSMUSG00000032285,7,Dnaja4,protein_coding,07,black
ENSMUSG00000032288,2,Imp3,protein_coding,02,blue
ENSMUSG00000032294,20,Pkm,protein_coding,20,royalblue
ENSMUSG00000032298,10,Neil1,protein_coding,10,purple
ENSMUSG00000032300,18,1700017B05Rik,protein_coding,18,lightgreen
ENSMUSG00000032301,5,Psma4,protein_coding,05,green
ENSMUSG00000032305,16,Fam219b,protein_coding,16,lightcyan
ENSMUSG00000032309,5,Fbxo22,protein_coding,05,green
ENSMUSG00000032311,6,Nrg4,protein_coding,06,red
ENSMUSG00000032314,19,Etfa,protein_coding,19,lightyellow
ENSMUSG00000032315,1,Cyp1a1,protein_coding,01,turquoise
ENSMUSG00000032316,1,Clk3,protein_coding,01,turquoise
ENSMUSG00000032320,8,Rcn2,protein_coding,08,pink
ENSMUSG00000032322,9,Pstpip1,protein_coding,09,magenta
ENSMUSG00000032324,8,Tspan3,protein_coding,08,pink
ENSMUSG00000032330,2,Cox7a2,protein_coding,02,blue
ENSMUSG00000032333,21,Stoml1,protein_coding,21,darkred
ENSMUSG00000032336,4,Nptn,protein_coding,04,yellow
ENSMUSG00000032340,10,Neo1,protein_coding,10,purple
ENSMUSG00000032342,2,Mto1,protein_coding,02,blue
ENSMUSG00000032344,8,Cgas,protein_coding,08,pink
ENSMUSG00000032350,1,Gclc,protein_coding,01,turquoise
ENSMUSG00000032353,2,Tmed3,protein_coding,02,blue
ENSMUSG00000032359,18,Ctsh,protein_coding,18,lightgreen
ENSMUSG00000032366,20,Tpm1,protein_coding,20,royalblue
ENSMUSG00000032370,16,Lactb,protein_coding,16,lightcyan
ENSMUSG00000032373,7,Car12,protein_coding,07,black
ENSMUSG00000032375,12,Aph1b,protein_coding,12,tan
ENSMUSG00000032377,12,Plscr4,protein_coding,12,tan
ENSMUSG00000032380,3,Dapk2,protein_coding,03,brown
ENSMUSG00000032381,19,Ciao2a,protein_coding,19,lightyellow
ENSMUSG00000032383,14,Ppib,protein_coding,14,cyan
ENSMUSG00000032384,24,Csnk1g1,protein_coding,24,darkgrey
ENSMUSG00000032386,15,Trip4,protein_coding,15,midnightblue
ENSMUSG00000032388,5,Spg21,protein_coding,05,green
ENSMUSG00000032392,13,Parp16,protein_coding,13,salmon
ENSMUSG00000032399,14,Rpl4,protein_coding,14,cyan
ENSMUSG00000032425,13,Zfp949,protein_coding,13,salmon
ENSMUSG00000032435,4,Dync1li1,protein_coding,04,yellow
ENSMUSG00000032436,18,Cmtm7,protein_coding,18,lightgreen
ENSMUSG00000032440,23,Tgfbr2,protein_coding,23,darkturquoise
ENSMUSG00000032446,3,Eomes,protein_coding,03,brown
ENSMUSG00000032449,23,Slc25a36,protein_coding,23,darkturquoise
ENSMUSG00000032473,7,Cldn18,protein_coding,07,black
ENSMUSG00000032478,22,Nme6,protein_coding,22,darkgreen
ENSMUSG00000032479,1,Map4,protein_coding,01,turquoise
ENSMUSG00000032480,17,Dhx30,protein_coding,17,grey60
ENSMUSG00000032497,22,Lrrfip2,protein_coding,22,darkgreen
ENSMUSG00000032498,21,Mlh1,protein_coding,21,darkred
ENSMUSG00000032507,10,Fbxl2,protein_coding,10,purple
ENSMUSG00000032508,4,Myd88,protein_coding,04,yellow
ENSMUSG00000032513,19,Gorasp1,protein_coding,19,lightyellow
ENSMUSG00000032514,8,Ttc21a,protein_coding,08,pink
ENSMUSG00000032518,2,Rpsa,protein_coding,02,blue
ENSMUSG00000032528,3,Vipr1,protein_coding,03,brown
ENSMUSG00000032536,1,Trak1,protein_coding,01,turquoise
ENSMUSG00000032540,19,Abhd5,protein_coding,19,lightyellow
ENSMUSG00000032547,24,Ryk,protein_coding,24,darkgrey
ENSMUSG00000032548,24,Slco2a1,protein_coding,24,darkgrey
ENSMUSG00000032551,2,1110059G10Rik,protein_coding,02,blue
ENSMUSG00000032553,22,Srprb,protein_coding,22,darkgreen
ENSMUSG00000032554,6,Trf,protein_coding,06,red
ENSMUSG00000032555,15,Topbp1,protein_coding,15,midnightblue
ENSMUSG00000032561,21,Acpp,protein_coding,21,darkred
ENSMUSG00000032563,2,Mrpl3,protein_coding,02,blue
ENSMUSG00000032575,2,Manf,protein_coding,02,blue
ENSMUSG00000032589,7,Bsn,protein_coding,07,black
ENSMUSG00000032594,1,Ip6k1,protein_coding,01,turquoise
ENSMUSG00000032595,24,Cdhr4,protein_coding,24,darkgrey
ENSMUSG00000032596,1,Uba7,protein_coding,01,turquoise
ENSMUSG00000032598,22,Nckipsd,protein_coding,22,darkgreen
ENSMUSG00000032601,1,Prkar2a,protein_coding,01,turquoise
ENSMUSG00000032611,0,1700102P08Rik,protein_coding,00,grey
ENSMUSG00000032612,15,Usp4,protein_coding,15,midnightblue
ENSMUSG00000032624,1,Eml4,protein_coding,01,turquoise
ENSMUSG00000032643,22,Fhl3,protein_coding,22,darkgreen
ENSMUSG00000032648,11,Pygm,protein_coding,11,greenyellow
ENSMUSG00000032661,1,Oas3,protein_coding,01,turquoise
ENSMUSG00000032688,3,Malt1,protein_coding,03,brown
ENSMUSG00000032698,4,Lmo2,protein_coding,04,yellow
ENSMUSG00000032714,10,Syde1,protein_coding,10,purple
ENSMUSG00000032715,12,Trib3,protein_coding,12,tan
ENSMUSG00000032718,4,Mansc1,protein_coding,04,yellow
ENSMUSG00000032724,1,Abtb2,protein_coding,01,turquoise
ENSMUSG00000032725,16,Folr2,protein_coding,16,lightcyan
ENSMUSG00000032727,23,Mier3,protein_coding,23,darkturquoise
ENSMUSG00000032740,11,Ccdc88a,protein_coding,11,greenyellow
ENSMUSG00000032754,20,Slc8b1,protein_coding,20,royalblue
ENSMUSG00000032757,5,Bet1,protein_coding,05,green
ENSMUSG00000032766,20,Gng11,protein_coding,20,royalblue
ENSMUSG00000032777,1,Gtf3c1,protein_coding,01,turquoise
ENSMUSG00000032788,15,Pdxk,protein_coding,15,midnightblue
ENSMUSG00000032812,1,Arap1,protein_coding,01,turquoise
ENSMUSG00000032815,1,Fanca,protein_coding,01,turquoise
ENSMUSG00000032834,15,Pwp2,protein_coding,15,midnightblue
ENSMUSG00000032841,12,Prr5l,protein_coding,12,tan
ENSMUSG00000032846,1,Zswim6,protein_coding,01,turquoise
ENSMUSG00000032850,4,Rnft2,protein_coding,04,yellow
ENSMUSG00000032883,19,Acsl3,protein_coding,19,lightyellow
ENSMUSG00000032890,11,Rims3,protein_coding,11,greenyellow
ENSMUSG00000032897,18,Nfyc,protein_coding,18,lightgreen
ENSMUSG00000032911,15,Cspg4,protein_coding,15,midnightblue
ENSMUSG00000032915,1,Adgre4,protein_coding,01,turquoise
ENSMUSG00000032932,0,Hspa13,protein_coding,00,grey
ENSMUSG00000032942,6,Ucp3,protein_coding,06,red
ENSMUSG00000032946,3,Rasgrp2,protein_coding,03,brown
ENSMUSG00000032966,14,Fkbp1a,protein_coding,14,cyan
ENSMUSG00000032997,11,Chpf,protein_coding,11,greenyellow
ENSMUSG00000033024,3,Klra9,protein_coding,03,brown
ENSMUSG00000033029,3,1700088E04Rik,protein_coding,03,brown
ENSMUSG00000033031,13,Cip2a,protein_coding,13,salmon
ENSMUSG00000033032,9,Afap1l1,protein_coding,09,magenta
ENSMUSG00000033039,16,Micall1,protein_coding,16,lightcyan
ENSMUSG00000033047,2,Eif3l,protein_coding,02,blue
ENSMUSG00000033054,9,Npat,protein_coding,09,magenta
ENSMUSG00000033055,13,Ankrd54,protein_coding,13,salmon
ENSMUSG00000033066,8,Gas7,protein_coding,08,pink
ENSMUSG00000033075,1,Senp1,protein_coding,01,turquoise
ENSMUSG00000033088,7,Triobp,protein_coding,07,black
ENSMUSG00000033099,2,Nol12,protein_coding,02,blue
ENSMUSG00000033106,2,Slc7a6os,protein_coding,02,blue
ENSMUSG00000033107,3,Rnf125,protein_coding,03,brown
ENSMUSG00000033124,1,Atg9a,protein_coding,01,turquoise
ENSMUSG00000033149,13,Phldb2,protein_coding,13,salmon
ENSMUSG00000033174,6,Mgll,protein_coding,06,red
ENSMUSG00000033191,7,Tie1,protein_coding,07,black
ENSMUSG00000033228,8,Scaf11,protein_coding,08,pink
ENSMUSG00000033237,1,Arid2,protein_coding,01,turquoise
ENSMUSG00000033253,17,Szt2,protein_coding,17,grey60
ENSMUSG00000033255,15,Gm5134,protein_coding,15,midnightblue
ENSMUSG00000033295,21,Ptprf,protein_coding,21,darkred
ENSMUSG00000033316,8,Galnt9,protein_coding,08,pink
ENSMUSG00000033326,7,Kdm4a,protein_coding,07,black
ENSMUSG00000033355,2,Rtp4,protein_coding,02,blue
ENSMUSG00000033365,1,Ipo13,protein_coding,01,turquoise
ENSMUSG00000033386,4,Frrs1,protein_coding,04,yellow
ENSMUSG00000033416,11,Gucd1,protein_coding,11,greenyellow
ENSMUSG00000033429,5,Mcee,protein_coding,05,green
ENSMUSG00000033444,1,Specc1l,protein_coding,01,turquoise
ENSMUSG00000033475,12,Tomm6,protein_coding,12,tan
ENSMUSG00000033478,23,Fam160b1,protein_coding,23,darkturquoise
ENSMUSG00000033499,1,Larp4b,protein_coding,01,turquoise
ENSMUSG00000033508,1,Asprv1,protein_coding,01,turquoise
ENSMUSG00000033530,10,Ttc7b,protein_coding,10,purple
ENSMUSG00000033538,5,Casp4,protein_coding,05,green
ENSMUSG00000033545,0,Znrf1,protein_coding,00,grey
ENSMUSG00000033557,1,Fam20b,protein_coding,01,turquoise
ENSMUSG00000033565,17,Rbfox2,protein_coding,17,grey60
ENSMUSG00000033576,7,Apol6,protein_coding,07,black
ENSMUSG00000033577,11,Myo6,protein_coding,11,greenyellow
ENSMUSG00000033595,11,Lgi3,protein_coding,11,greenyellow
ENSMUSG00000033618,18,Map3k13,protein_coding,18,lightgreen
ENSMUSG00000033623,1,Pcgf3,protein_coding,01,turquoise
ENSMUSG00000033628,18,Pik3c3,protein_coding,18,lightgreen
ENSMUSG00000033632,0,AW554918,protein_coding,00,grey
ENSMUSG00000033684,11,Qsox1,protein_coding,11,greenyellow
ENSMUSG00000033685,2,Ucp2,protein_coding,02,blue
ENSMUSG00000033697,23,Arhgap39,protein_coding,23,darkturquoise
ENSMUSG00000033703,17,Fcsk,protein_coding,17,grey60
ENSMUSG00000033706,4,Smyd5,protein_coding,04,yellow
ENSMUSG00000033712,1,Ccar2,protein_coding,01,turquoise
ENSMUSG00000033720,9,Sfxn5,protein_coding,09,magenta
ENSMUSG00000033730,3,Egr3,protein_coding,03,brown
ENSMUSG00000033767,9,Tmem131l,protein_coding,09,magenta
ENSMUSG00000033788,10,Dysf,protein_coding,10,purple
ENSMUSG00000033790,1,Tubgcp5,protein_coding,01,turquoise
ENSMUSG00000033826,7,Dnah8,protein_coding,07,black
ENSMUSG00000033845,2,Mrpl15,protein_coding,02,blue
ENSMUSG00000033849,1,B3galt2,protein_coding,01,turquoise
ENSMUSG00000033871,4,Ppargc1b,protein_coding,04,yellow
ENSMUSG00000033880,2,Lgals3bp,protein_coding,02,blue
ENSMUSG00000033885,9,Pxk,protein_coding,09,magenta
ENSMUSG00000033900,11,Map9,protein_coding,11,greenyellow
ENSMUSG00000033902,17,Mapkbp1,protein_coding,17,grey60
ENSMUSG00000033904,15,Ccp110,protein_coding,15,midnightblue
ENSMUSG00000033916,2,Chmp2a,protein_coding,02,blue
ENSMUSG00000033917,14,Gde1,protein_coding,14,cyan
ENSMUSG00000033933,15,Vhl,protein_coding,15,midnightblue
ENSMUSG00000033940,2,Brk1,protein_coding,02,blue
ENSMUSG00000033943,23,Mga,protein_coding,23,darkturquoise
ENSMUSG00000033952,0,Aspm,protein_coding,00,grey
ENSMUSG00000033953,5,Ppp3r1,protein_coding,05,green
ENSMUSG00000034006,2,Pqlc1,protein_coding,02,blue
ENSMUSG00000034021,15,Pds5b,protein_coding,15,midnightblue
ENSMUSG00000034022,17,Cpsf1,protein_coding,17,grey60
ENSMUSG00000034024,4,Cct2,protein_coding,04,yellow
ENSMUSG00000034037,24,Fgd5,protein_coding,24,darkgrey
ENSMUSG00000034059,23,Ypel4,protein_coding,23,darkturquoise
ENSMUSG00000034075,1,Zdhhc5,protein_coding,01,turquoise
ENSMUSG00000034088,1,Hdlbp,protein_coding,01,turquoise
ENSMUSG00000034105,23,Meak7,protein_coding,23,darkturquoise
ENSMUSG00000034111,1,Tmed8,protein_coding,01,turquoise
ENSMUSG00000034116,16,Vav1,protein_coding,16,lightcyan
ENSMUSG00000034118,4,Tpst1,protein_coding,04,yellow
ENSMUSG00000034120,5,Srsf2,protein_coding,05,green
ENSMUSG00000034160,1,Ogt,protein_coding,01,turquoise
ENSMUSG00000034164,3,Emid1,protein_coding,03,brown
ENSMUSG00000034165,1,Ccnd3,protein_coding,01,turquoise
ENSMUSG00000034171,3,Faah,protein_coding,03,brown
ENSMUSG00000034194,7,R3hcc1,protein_coding,07,black
ENSMUSG00000034201,6,Gas2l1,protein_coding,06,red
ENSMUSG00000034206,1,Polq,protein_coding,01,turquoise
ENSMUSG00000034210,4,Efcab14,protein_coding,04,yellow
ENSMUSG00000034211,10,Mrps17,protein_coding,10,purple
ENSMUSG00000034218,9,Atm,protein_coding,09,magenta
ENSMUSG00000034220,9,Gpc1,protein_coding,09,magenta
